"KMMAES","MAESG","Maesglas","Bwlchllan ","Lampeter ","","SA48 8QH "," ","","Furnished","","<None>","","","","","","","","","","","","","",
"KMORG","FFOS","Ffoslas","Bronant","","","SY23 4TJ"," ","","Furnished","","<None>","","","","","","","","","","","","","",
"KOLCZA","CCHAM1","First Floor Flat (Flat 1)","Cambrian Chambers","Aberystwyth","","SY23 1NT"," ","","Furnished","","<None>","","","","","","","","","","","","","",
"KOLCZA","TOPCAM","Top Flat (Flat 2)","Cambrian Chambers","Cambrian Place","Aberystwyth","SY23 1NT"," ","","Furnished","","<None>","","","","","","","","","","","","","",
"LANMUI","6CAMPL","6 Cambrian Place","Aberystwyth","","","SY23 1NT"," ","","Furnished","","<None>","","","","","","","","","","","","","",
"LION2","TYNGWN","Tyngwndwn","Ysbyty Ystwyth","Ystrad Meurig","","SY25 6DE"," ","","Furnished","","<None>","","","","","","","","","","","","","",
"LION3","6BLUE","6 Blue Gardens","Mill Street","Aberystwyth","","SY23 1JE"," ","","Furnished","","<None>","","","","","","","","","","","","","",
"LLOYD","4MILL","4 Mill Street","Aberystwyth","","","SY23 1HZ"," ","","Furnished","","<None>","","","","","","","","","","","","","",
"LLOYD2","6QUEEN","6 Queens Street","Aberystwyth","","","SY23 1PU"," ","","Furnished","","<None>","","","","","","","","","","","","","",
"LLOYD2","7HS","7 High Street","Aberystwyth","","","SY23 1JG"," ","","Furnished","","<None>","","","","","","","","","","","","","",
"LOURIC","F16ALB","Flat 1,","6, Alfred Place,","Aberystwyth","","SY23"," ","","Furnished","","<None>","","","","","","","","","","","","","",
"LW","6NEWST","6 New Street","Aberystwyth","","","SY23 2AT"," ","","Furnished","","<None>","","","","","","","","","","","","","",
"LYNOWE","6ALF2","Flat 2","6, Alfred Place","Aberystwyth","","SY23 2BS"," ","","Furnished","","<None>","","","","","","","","","","","","","",
"MAJ","17SV","17 Seaview Place","Aberystwyth","","","Sy23 1DZ"," ","","Furnished","","","","","","","","","","","","","","","",
"MAJ","38PS","38 Prospect Street","Aberystwyth","","","SY23 1JJ"," ","","Furnished","","<None>","","","","","","","","","","","","","",
"MAROW","15SMT","Flat 5","15 South Marine Terrace","Aberystwyth","","SY23 1JX"," ","","Furnished","","<None>","","","","","","","","","","","","","",
"MAROW","15SMT2","Flat 2","15 South Marine Terrace","Aberystwyth","","SY23 1JX"," ","","Furnished","","<None>","","","","","","","","","","","","","",
"MAROW","15SMT3","Flat 3","15 South Marine Terrace","Aberystwyth","","SY23 1JX"," ","","Furnished","","<None>","","","","","","","","","","","","","",
"MAROW","15SMT4","Flat 4","15 South Marine Terrace","Aberystwyth","","SY231JX"," ","","Furnished","","<None>","","","","","","","","","","","","","",
"MASON","3NS","3 New Street","Aberystwyth","","","Sy23 2AT"," ","","Furnished","","<None>","","","","","","","","","","","","","",
"MC","6PEN","6 Penglais Terrace","Aberystwyth","","","SY23 2ET"," ","","Furnished","","<None>","","","","","","","","","","","","","",
"MCL","WOOD","Woodlands Upper","Pen Y Bont Road","Llanbadarn Fawr","Aberystwyth","Sy23 3RB"," ","","Furnished","","","","","","","","","","","","","","","",
"MCL","WOOD2","Woodlands Lower","Penybont Road","Llanbadarn Fawr","Aberystwyth","Sy23 3RB"," ","","Furnished","","","","","","","","","","","","","","","",
"MERCER","17GC","17 Glanceulan","Penrhyncoch","Aberystwyth","","Sy23 3HF"," ","","Furnished","","","","","","","","","","","","","","","",
"MERCER","2MA","2 Maesyrafon","Aberystwyth","","","SY23 1PL"," ","","Furnished","","","","","","","","","","","","","","","",
"MERCER","M5","Unit B","Lovesgrove Farm Stables","Capel Dewi","Aberystwyth","SY23 3HR","","","UnFurnished","Managed","Assured Shorthold","20/09/2002","20/09/2002","","","","","","","","","","","",
"MH","JH5SV","5 Seaview Place","Aberystwyth","","","SY23 1DZ"," ","","UnFurnished","Managed","","","","","","","","","","","","","","",
"MHA","1CGT","1 Cae'r Gog Terrace","Aberystwyth","","","SY23 1EP"," ","","UnFurnished","Managed","<None>","","","","","","20/12/2020","","","","","01/09/2018","","",
"MHA","3PEN","3 Penglais Terrace","Aberystwyth","","","SY23 2ET"," ","","UnFurnished","Managed","<None>","","","","","","","","","","","","","",
"MHA","5PGT","5 Penglais Terrace","Aberystwyth","","","SY23 2ET"," ","","UnFurnished","Managed","<None>","","","","","","","","","","","","","",
"MHA","CHH","G/F Flat","Chatsworth House","Cliff Terrace","Aberystwyth","SY23 2DN"," ","","UnFurnished","Managed","<None>","","","","","","","","","","","","","",
"MICLEE","5GERYC","5A GER Y CWM","PENRHYNCOCH","ABERYSTWYTH","","SY23 3FA"," ","","UnFurnished","Managed","<None>","","","","","","","","","","","","","",
"MJ","AWL","Awelon","Llanfarian","Ceredigion","","SY234BT"," ","","UnFurnished","Managed","<None>","","","","","","","","","","","","","",
"MJEN","MILL","The Mill","Mill Street","Aberystwyth","","SY23 1HZ"," ","","UnFurnished","Managed","<None>","","","","","","","","","","","","","",
"MORGAN","M6","Tafancrug","Pant-y-Crug","Nr Aberyswtyth","","SY23 4EF","","","UnFurnished","Managed","Assured Shorthold","15/06/1999","15/06/1996","","","","","","","","","","","",
"MORGAS","M11","Ground Floor Flat","11 George Street","Aberystwyth","","SY23 1QG","","","Furnished","Managed","Assured Shorthold","15/10/2004","15/10/2004","","","","","","","","","","","",
"MORGAS","T11","Flat","11 George Street","Aberystwyth","","SY23 1QG"," ","","Furnished","Managed","","","","","","","","","","","","","","",
"MP2","CT4","Flat 4","1 Cambrian Terrace","Borth","","Sy24 5HU"," ","","Furnished","Managed","","","","","","","","","","","","","","",
"MPCT","CT1","Flat 1","1 Cambrian Terrace","Borth","","Sy245hu"," ","","Furnished","Managed","","","","","","","","","","","","","","",
"MSMITH","2PS","2 Powell Street","Aberystwyth","","","SY23 1QQ"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"N.HUGH","20EDGE","20, Edgehill Road","Aberystwyth","","","SY23 1LZ"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"NARDIE","2GREEN","2 Greenfield Street","Aberystwyth","","","SY23 1PJ"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"NARDIE","33HIGH","33 High Street","Aberystwyth","","","SY23 1JG"," ","Residential","Furnished","Managed","Short Assured Tenancy","04/06/2017","04/06/2017","","","","","","","","","","","",
"NS","6AP","Flat 3","6 Alfred Place","Aberystwyth","","SY23 2BS"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"OS","3A","3A Penygraig","Llanbadarn","Aberystwyth","","Sy23 3SG"," ","","Furnished","Managed","","","","","","","","","","","","","","",
"PB","BH","Brynhaul","Capel Dewi","","","Sy23 3HS"," ","","Furnished","Managed","","","","","","","","","","","","","","",
"PHJB","POM","Pomona","High Street","Borth ","","SY24 5SG"," ","","Furnished","Managed","","","","","","","","","","","","","","",
"POUNDE","CW","Carregwen","Banc Y Darren","Aberystwyth","","Sy23 3JE"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"POUNDE","P2","2 Tanyffordd","Banc y Darren","Aberystwyth","","SY24 3JE","","","Part Furnished","Managed","Assured Shorthold","19/11/2004","19/11/2004","","","","","","","","","","","",
"PT","MF","Minffordd","Rhydypennau","Bow Street","","Sy24 5AA"," ","","Part Furnished","Managed","","","","","","","","","","","","","","",
"PT","YG","Y Geulan","Cae'r Gog","Aberystwyth","","Sy23 1ET"," ","","Part Furnished","Managed","","","","","","","","","","","","","","",
"PTC","1BA","1 Brynawel","Cnwch Coch","","","SY23 4LH"," ","","Part Furnished","Managed","<None>","","","","","","","","","","","","","",
"PTC","3PAD","3 Padarn Terrace","Llanbadarn Fawr","Aberystwyth","","Sy23 3RG"," ","","Part Furnished","Managed","<None>","","","","","","","","","","","","","",
"PTC","BRYNAW","Fronfraith","Cnwch Coch","","","SY23 4LQ"," ","","Part Furnished","Managed","<None>","","","","","","","","","","","","","",
"PW","8PGT","8 Penglais Terrace","Aberystwyth","","","Sy23 2ET"," ","","Part Furnished","Managed","","","","","","","","","","","","","","",
"PWH","10SJM","10 St James Mews","Great Darkgate Street","Aberystwyth","","Sy23 1DW"," ","","Part Furnished","Managed","","","","","","","","","","","","","","",
"RDAVIE","28AE","28A Eastgate","Aberystwyth","","","SY23 2AR"," ","","Part Furnished","Managed","<None>","","","","","","","","","","","","","",
"RE","PT","3 Plas Tudur,","North Road","Aberystwyth","","SY23 2AD"," ","","Part Furnished","Managed","<None>","","","","","","","","","","","","","",
"READ","R1","Top Flat","17 Queen Street","Aberystwyth","","SY23 1PU","","","Furnished","Managed","Assured Shorthold","15/09/2003","15/09/2003","","","","","","","","","","","",
"READ","R2","Ground Floor Flat","17 Queens Street","Aberystwyth","","SY23 1PU"," ","","Furnished","Managed","","","","","","","","","","","","","","",
"REES","YST","Ystarndy","Penygarn","Bow Street","Aberystwyth","SY23 5BQ"," ","","Furnished","Managed","","","","","","","","","","","","","","",
"REES2","MANARO","Manaros","Pen Y Garn","Bow Street","Aberystwyth","SY24 5BQ"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"REES3","BE2","Bod Emrys","Pen Y Garn","Bow Street","Aberystwyth","SY24 5BQ"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"RLL","5CBS","5 Chalybeate Street","Aberystwyth","","","Sy23 1hs"," ","","Furnished","Managed","","","","","","","","","","","","","","",
"RN","13SOUT","13 South Road","Aberystwyth","","","SY23 1JF"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"ROGVAL","17BRID","17 Bridge Street","Aberystwyth","","","SY23 1PZ"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"RSL","14RDT","14 Rheidol Terrace","Aberysywth","","","SY23 1JU"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"RU","11CORP","11 Corporation Street","Aberystwyth","","","SY23 2BT"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"SA","25DH","25 Dolhelyg","Penrhyncoch","Aberystwyth","","Sy23 3GZ"," ","","Furnished","Managed","","","","","","","","","","","","","","",
"SCH21","21AH","21a High Street","Aberystwyth","","","SY23 1JG"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"SDAV","BTTB","Brynteg","Tal Y Bont","","","SY245ER"," ","","Furnished","Managed","","","","","","","","","","","","","","",
"SDAYUS","16PS","16 Prospect Street","Aberystwyth","","","SY23 1JJ"," ","Residential","Furnished","Managed","Assured Shorthold","","","","","","","","","","","","","",
"SDAYUS","28PROS","28 prospect street","Aberystwyth","","","SY23 1JJ"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"SJ","OB","The Old Bakery","Rheidol Road","Aberystwyth","","Sy23 1RW"," ","","Furnished","Managed","","","","","","","","","","","","","","",
"SL","73MA","73 Maes Afallen","Bow Street","","","SY24 5BL"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"SM","10TR","10 Trinity Road","Aberystwyth","","","Sy23 1LU"," ","","Furnished","Managed","","","","","","","","","","","","","","",
"SO","BHYF","Brynhyfryd","Ystrad Meurig","Aberystwyth","Ceredigion","SY25 6AJ"," ","","Furnished","Managed","","","","","","","","","","","","","","",
"STRAT","RICH","Richmond","Lon Glanfred","Llandre","","SY24 5BY"," ","","Furnished","Managed","","","","","","","","","","","","","","",
"SUEWIL","16CAM","16 Cambrian Place","Aberystwyth","","","SY23 1NT"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"TG","12A","12 Alexandra Road","Aberystwyth","Ceredigion","","SY23 1LN"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"TOOKE","T7","Park View","45 Queens Road","Aberystwyth","Ceredigion","SY23 2HN","","","Furnished","Managed","","","","","","","","","","","","","","",
"TWCAN","11PRIN","11a Princess Street","Aberystwyth","","","SY23 1DX"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"TWCAN","29HS","29 High Street","Aberystwyth","","","SY231JG"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"TWCAN","2PEN","2 Penglais Terrace","Aberystwyth","","","SY23 2ET"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"TWCAN","GLYN","Glyndale","Aberystwyth","","","SY23 1LU"," ","","Furnished","Managed","<None>","","05/06/2016","","","","","","","","","","","",
"TWLW","56CAM","56 Cambrian Street","Aberystwyth","","","SY23 1NZ"," ","Residential","Furnished","Managed","Short Assured Tenancy","04/06/2017","04/06/2017","","","","","","","","","","","",
"UT23","10TU23","10 Trinity Road Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","12LU23","12 Llanbadarn Road Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","13SU23","13 South Road Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","14PU23","14 Portland Road Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","14RU23","14 Rheidol Terrace Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","16PU23","16 Prospect Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","16QU23","16 Queen Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","22MU23","22 Maesmawr Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","23MU23","23 Maesceinion Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","28BU23","28 Bridge Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","28PU23","28 Prospect Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","29EU23","29 Edgehill Road Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","29HU23","29 High Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","2POU23","2 Powell Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","30HU23","30 High Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","33HU23","33 High Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","38PU23","38 Prospect Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","38QU23","38 Queen Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","3DCU23","3 Dan Y Coed Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","3FU23","3 Felindre Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","3NEU23","3 New Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","4FEU23","4 Felindre Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","4MU23","4 Mill Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","4WSU23","4 William Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","56CU23","56 Cambrian Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","57BU23","57 Bridge Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","5CHU23","5 Chalybeate Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","5CPU23","5 Cambrian Place Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","5SVU23","5 Sea View Place Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","6NSTU2","6 New Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","6PTU23","6 Penglais Terrace Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","6QUU23","6 Queen Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","6UNU23","6 Union Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","70CU23","70 Cambrian Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","72CU23","72 Cambrian Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","7CAU23","7 Caergog Terrace Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","7HIU23","7 High Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","7TRU23","7 Terrace Road Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","8CAU23","8 Cambrian Place Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","8CUU23","8 Custom House Street Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","8PEU23","8 Penglais Terrace Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","9L1U23","F1 9 Llanbadarn Road Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","9L2U23","F2 9 Llanbadarn Road Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","GLU23","Glyndale Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","U16PPS","waverley utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","WOLU23","Woodlands Lower Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT23","WOUU23","Woodlands Upper Utilities 2023","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","10GU24","10 George Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","10TU24","10 Trinity Road Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","11AU24","11a Princess Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","11CU24","11 Corporation Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","11GU24","11 George Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","12AU24","12 Alexandra Road Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","12LU24","12 Llanbadarn Road Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","12QU24","12 Queen Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","12SU24","12 Stanley Road Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","13AU24","13 Alexandra Road Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","13SU24","13 South Road Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","14PU24","14 Portland Road Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","14RU24","14 Rheidol Terrace Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","16CU24","16 Cambrian Place Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","16PU24","16 Prospect Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","16QU24","16 Queen Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","17SU24","17 Sea View Place Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","1FEU24","1 Felindre Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","21AU24","21a High Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","22MU24","22 Maesmawr Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","22PU24","22 Portland Road Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","23MU24","23 Maesceinion Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","28A24","28A Eastgate Utilities ","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","28BU24","28 Bridge Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","28PU24","28 Prospect Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","29EU24","29 Edgehill Road Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","29HU24","29 High Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","2FEU24","2 Felindre Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","2GRU24","2 Greenfield Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","2POU24","2 Powell Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","2PTU24","2 Penglais Terrace Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","30HU24","30 High Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","33GU24","33 Greenfield Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","33HU24","33 High Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","33SU24","33 South Road Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","38PU24","38 Prospect Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","38QU24","38 Queen Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","3DCU24","3 Dan Y Coed Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","3FU24","3 Felindre Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","3NEU24","3 New Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","3PEU24","3 Penglais Terrace Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","4FEU24","4 Felindre Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","4LLU24","4 Llys Gwyneth Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","4MU24","4 Mill Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","4WSU24","4 William Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","56CU24","56 Cambrian Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","57BU24","57 Bridge Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","5CHU24","5 Chalybeate Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","5CPU24","5 Cambrian Place Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","5PEU24","5 Penglais Terrace Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","5SVU24","5 Sea View Place Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","64CU24","64 Cambrian Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","6CAU24","6 Cambrian Place Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","6NST24","6 New Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","6POU24","6 Powell Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","6PTU24","6 Penglais Terrace Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","6QUU24","6 Queen Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","6SGU24","F2 6 St Georges Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","6UNU24","6 Union Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","70CU24","70 Cambrian Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","72CU24","72 Cambrian Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","7CAU24","7 Caergog Terrace Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","7HIU24","7 High Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","7TRU24","7 Terrace Road Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","8CAU24","8 Cambrian Place Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","8CUU24","8 Custom House Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","8PAU24","8 Park Avenue Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","8PEU24","8 Penglais Terrace Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","8UPU24","8 Upper Portland Street Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","9L1U24","F1 9 Llanbadarn Road Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","9L2U24","F2 9 Llanbadarn Road Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","BRVU24","Brynhaul Villa Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","GLU24","Glyndale Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","MILU24","Mill Inn Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","UMIL24","The Mill Utilities 24","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","WAV24","Waverley utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","WOLU24","Woodlands Lower Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","WOOU24","Woodlands upped util 24","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"UT24","WOUU24","Woodlands Upper Utilities 2024","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
